state,Date,Confirmed,Recovered,Deaths,total_vaccinated,TotalSamples,confirmed_cum,active,new_confirmed,new_recovered,new_deaths,population,I,R,S
Tamil Nadu,2020-10-08,635855.0,580736.0,9984.0,0.0,8044447.0,37237742.0,45135.0,5447.0,5524.0,67.0,1000000,45135.0,580736.0,374129.0
Tamil Nadu,2020-10-09,640943.0,586454.0,10052.0,0.0,8141534.0,37878685.0,44437.0,5088.0,5718.0,68.0,1000000,44437.0,586454.0,369109.0
Tamil Nadu,2020-10-10,646128.0,591811.0,10120.0,0.0,8232725.0,38524813.0,44197.0,5185.0,5357.0,68.0,1000000,44197.0,591811.0,363992.0
Tamil Nadu,2020-10-11,651370.0,597033.0,10187.0,0.0,8322832.0,39176183.0,44150.0,5242.0,5222.0,67.0,1000000,44150.0,597033.0,358817.0
Tamil Nadu,2020-10-12,656385.0,602038.0,10252.0,0.0,8402994.0,39832568.0,44095.0,5015.0,5005.0,65.0,1000000,44095.0,602038.0,353867.0
Tamil Nadu,2020-10-13,661264.0,607203.0,10314.0,0.0,8488503.0,40493832.0,43747.0,4879.0,5165.0,62.0,1000000,43747.0,607203.0,349050.0
Tamil Nadu,2020-10-14,665930.0,612320.0,10371.0,0.0,8584041.0,41159762.0,43239.0,4666.0,5117.0,57.0,1000000,43239.0,612320.0,344441.0
Tamil Nadu,2020-10-15,670392.0,617403.0,10423.0,0.0,8674793.0,41830154.0,42566.0,4462.0,5083.0,52.0,1000000,42566.0,617403.0,340031.0
Tamil Nadu,2020-10-16,674802.0,622458.0,10472.0,0.0,8766038.0,42504956.0,41872.0,4410.0,5055.0,49.0,1000000,41872.0,622458.0,335670.0
Tamil Nadu,2020-10-17,679191.0,627703.0,10529.0,0.0,8856280.0,43184147.0,40959.0,4389.0,5245.0,57.0,1000000,40959.0,627703.0,331338.0
Tamil Nadu,2020-10-18,683486.0,632708.0,10586.0,0.0,8946566.0,43867633.0,40192.0,4295.0,5005.0,57.0,1000000,40192.0,632708.0,327100.0
Tamil Nadu,2020-10-19,687400.0,637637.0,10642.0,0.0,9031696.0,44555033.0,39121.0,3914.0,4929.0,56.0,1000000,39121.0,637637.0,323242.0
Tamil Nadu,2020-10-20,690936.0,642152.0,10691.0,0.0,9112067.0,45245969.0,38093.0,3536.0,4515.0,49.0,1000000,38093.0,642152.0,319755.0
Tamil Nadu,2020-10-21,694030.0,646555.0,10741.0,0.0,9193849.0,45939999.0,36734.0,3094.0,4403.0,50.0,1000000,36734.0,646555.0,316711.0
Tamil Nadu,2020-10-22,697116.0,650856.0,10780.0,0.0,9275108.0,46637115.0,35480.0,3086.0,4301.0,39.0,1000000,35480.0,650856.0,313664.0
Tamil Nadu,2020-10-23,700193.0,655170.0,10825.0,0.0,9356580.0,47337308.0,34198.0,3077.0,4314.0,45.0,1000000,34198.0,655170.0,310632.0
Tamil Nadu,2020-10-24,703250.0,659432.0,10858.0,0.0,9436817.0,48040558.0,32960.0,3057.0,4262.0,33.0,1000000,32960.0,659432.0,307608.0
Tamil Nadu,2020-10-25,706136.0,663456.0,10893.0,0.0,9517507.0,48746694.0,31787.0,2886.0,4024.0,35.0,1000000,31787.0,663456.0,304757.0
Tamil Nadu,2020-10-26,709005.0,667475.0,10924.0,0.0,9589743.0,49455699.0,30606.0,2869.0,4019.0,31.0,1000000,30606.0,667475.0,301919.0
Tamil Nadu,2020-10-27,711713.0,671489.0,10956.0,0.0,9660430.0,50167412.0,29268.0,2708.0,4014.0,32.0,1000000,29268.0,671489.0,299243.0
Tamil Nadu,2020-10-28,714235.0,675518.0,10983.0,0.0,9732863.0,50881647.0,27734.0,2522.0,4029.0,27.0,1000000,27734.0,675518.0,296748.0
Tamil Nadu,2020-10-29,716751.0,679377.0,11018.0,0.0,9808087.0,51598398.0,26356.0,2516.0,3859.0,35.0,1000000,26356.0,679377.0,294267.0
Tamil Nadu,2020-10-30,719403.0,683464.0,11053.0,0.0,9885443.0,52317801.0,24886.0,2652.0,4087.0,35.0,1000000,24886.0,683464.0,291650.0
Tamil Nadu,2020-10-31,722011.0,687388.0,11091.0,0.0,9956210.0,53039812.0,23532.0,2608.0,3924.0,38.0,1000000,23532.0,687388.0,289080.0
Tamil Nadu,2020-11-01,724522.0,691236.0,11122.0,0.0,10029222.0,53764334.0,22164.0,2511.0,3848.0,31.0,1000000,22164.0,691236.0,286600.0
Tamil Nadu,2020-11-02,727026.0,694880.0,11152.0,0.0,10099519.0,54491360.0,20994.0,2504.0,3644.0,30.0,1000000,20994.0,694880.0,284126.0
Tamil Nadu,2020-11-03,729507.0,698820.0,11183.0,0.0,10169917.0,55220867.0,19504.0,2481.0,3940.0,31.0,1000000,19504.0,698820.0,281676.0
Tamil Nadu,2020-11-04,731942.0,701527.0,11214.0,0.0,10245248.0,55952809.0,19201.0,2435.0,2707.0,31.0,1000000,19201.0,701527.0,279272.0
Tamil Nadu,2020-11-05,734429.0,704031.0,11244.0,0.0,10325440.0,56687238.0,19154.0,2487.0,2504.0,30.0,1000000,19154.0,704031.0,276815.0
Tamil Nadu,2020-11-06,736777.0,706444.0,11272.0,0.0,10406226.0,57424015.0,19061.0,2348.0,2413.0,28.0,1000000,19061.0,706444.0,274495.0
Tamil Nadu,2020-11-07,739147.0,708846.0,11299.0,0.0,10486338.0,58163162.0,19002.0,2370.0,2402.0,27.0,1000000,19002.0,708846.0,272152.0
Tamil Nadu,2020-11-08,741488.0,711198.0,11324.0,0.0,10561722.0,58904650.0,18966.0,2341.0,2352.0,25.0,1000000,18966.0,711198.0,269836.0
Tamil Nadu,2020-11-09,743822.0,713584.0,11344.0,0.0,10636999.0,59648472.0,18894.0,2334.0,2386.0,20.0,1000000,18894.0,713584.0,267522.0
Tamil Nadu,2020-11-10,746079.0,715892.0,11362.0,0.0,10709256.0,60394551.0,18825.0,2257.0,2308.0,18.0,1000000,18825.0,715892.0,265283.0
Tamil Nadu,2020-11-11,748225.0,718129.0,11387.0,0.0,10786565.0,61142776.0,18709.0,2146.0,2237.0,25.0,1000000,18709.0,718129.0,263162.0
Tamil Nadu,2020-11-12,750409.0,720339.0,11415.0,0.0,10863921.0,61893185.0,18655.0,2184.0,2210.0,28.0,1000000,18655.0,720339.0,261006.0
Tamil Nadu,2020-11-13,752521.0,722686.0,11440.0,0.0,10937407.0,62645706.0,18395.0,2112.0,2347.0,25.0,1000000,18395.0,722686.0,258919.0
Tamil Nadu,2020-11-14,754460.0,725258.0,11454.0,0.0,11007832.0,63400166.0,17748.0,1939.0,2572.0,14.0,1000000,17748.0,725258.0,256994.0
Tamil Nadu,2020-11-15,756372.0,727752.0,11466.0,0.0,11072885.0,64156538.0,17154.0,1912.0,2494.0,12.0,1000000,17154.0,727752.0,255094.0
Tamil Nadu,2020-11-16,758191.0,730272.0,11478.0,0.0,11136662.0,64914729.0,16441.0,1819.0,2520.0,12.0,1000000,16441.0,730272.0,253287.0
Tamil Nadu,2020-11-17,759916.0,732656.0,11495.0,0.0,11199077.0,65674645.0,15765.0,1725.0,2384.0,17.0,1000000,15765.0,732656.0,251579.0
Tamil Nadu,2020-11-18,761568.0,734970.0,11513.0,0.0,11266091.0,66436213.0,15085.0,1652.0,2314.0,18.0,1000000,15085.0,734970.0,249945.0
Tamil Nadu,2020-11-19,763282.0,737281.0,11531.0,0.0,11333206.0,67199495.0,14470.0,1714.0,2311.0,18.0,1000000,14470.0,737281.0,248249.0
Tamil Nadu,2020-11-20,764989.0,739532.0,11550.0,0.0,11401239.0,67964484.0,13907.0,1707.0,2251.0,19.0,1000000,13907.0,739532.0,246561.0
Tamil Nadu,2020-11-21,766677.0,741705.0,11568.0,0.0,11470429.0,68731161.0,13404.0,1688.0,2173.0,18.0,1000000,13404.0,741705.0,244891.0
Tamil Nadu,2020-11-22,768340.0,743838.0,11586.0,0.0,11541238.0,69499501.0,12916.0,1663.0,2133.0,18.0,1000000,12916.0,743838.0,243246.0
Tamil Nadu,2020-11-23,769995.0,745848.0,11605.0,0.0,11606250.0,70269496.0,12542.0,1655.0,2010.0,19.0,1000000,12542.0,745848.0,241610.0
Tamil Nadu,2020-11-24,771619.0,747752.0,11622.0,0.0,11673521.0,71041115.0,12245.0,1624.0,1904.0,17.0,1000000,12245.0,747752.0,240003.0
Tamil Nadu,2020-11-25,773176.0,749662.0,11639.0,0.0,11741603.0,71814291.0,11875.0,1557.0,1910.0,17.0,1000000,11875.0,749662.0,238463.0
Tamil Nadu,2020-11-26,774710.0,751535.0,11655.0,0.0,11802567.0,72589001.0,11520.0,1534.0,1873.0,16.0,1000000,11520.0,751535.0,236945.0
Tamil Nadu,2020-11-27,776174.0,753332.0,11669.0,0.0,11864177.0,73365175.0,11173.0,1464.0,1797.0,14.0,1000000,11173.0,753332.0,235495.0
Tamil Nadu,2020-11-28,777616.0,754826.0,11681.0,0.0,11930240.0,74142791.0,11109.0,1442.0,1494.0,12.0,1000000,11109.0,754826.0,234065.0
Tamil Nadu,2020-11-29,779046.0,756279.0,11694.0,0.0,11997385.0,74921837.0,11073.0,1430.0,1453.0,13.0,1000000,11073.0,756279.0,232648.0
Tamil Nadu,2020-11-30,780505.0,757750.0,11703.0,0.0,12060001.0,75702342.0,11052.0,1459.0,1471.0,9.0,1000000,11052.0,757750.0,231198.0
Tamil Nadu,2020-12-01,781915.0,759206.0,11712.0,0.0,12125059.0,76484257.0,10997.0,1410.0,1456.0,9.0,1000000,10997.0,759206.0,229797.0
Tamil Nadu,2020-12-02,783319.0,760617.0,11722.0,0.0,12193913.0,77267576.0,10980.0,1404.0,1411.0,10.0,1000000,10980.0,760617.0,228403.0
Tamil Nadu,2020-12-03,784747.0,762015.0,11733.0,0.0,12264069.0,78052323.0,10999.0,1428.0,1398.0,11.0,1000000,10999.0,762015.0,226986.0
Tamil Nadu,2020-12-04,786163.0,763428.0,11747.0,0.0,12334447.0,78838486.0,10988.0,1416.0,1413.0,14.0,1000000,10988.0,763428.0,225584.0
Tamil Nadu,2020-12-05,787554.0,764854.0,11762.0,0.0,12405328.0,79626040.0,10938.0,1391.0,1426.0,15.0,1000000,10938.0,764854.0,224208.0
Tamil Nadu,2020-12-06,788920.0,766261.0,11777.0,0.0,12476093.0,80414960.0,10882.0,1366.0,1407.0,15.0,1000000,10882.0,766261.0,222857.0
Tamil Nadu,2020-12-07,790240.0,767759.0,11793.0,0.0,12540103.0,81205200.0,10688.0,1320.0,1498.0,16.0,1000000,10688.0,767759.0,221553.0
Tamil Nadu,2020-12-08,791552.0,769048.0,11809.0,0.0,12605289.0,81996752.0,10695.0,1312.0,1289.0,16.0,1000000,10695.0,769048.0,220257.0
Tamil Nadu,2020-12-09,792788.0,770378.0,11822.0,0.0,12675551.0,82789540.0,10588.0,1236.0,1330.0,13.0,1000000,10588.0,770378.0,219034.0
Tamil Nadu,2020-12-10,794020.0,771693.0,11836.0,0.0,12744479.0,83583560.0,10491.0,1232.0,1315.0,14.0,1000000,10491.0,771693.0,217816.0
Tamil Nadu,2020-12-11,795240.0,772995.0,11853.0,0.0,12814915.0,84378800.0,10392.0,1220.0,1302.0,17.0,1000000,10392.0,772995.0,216613.0
Tamil Nadu,2020-12-12,796475.0,774306.0,11870.0,0.0,12887037.0,85175275.0,10299.0,1235.0,1311.0,17.0,1000000,10299.0,774306.0,215395.0
Tamil Nadu,2020-12-13,797693.0,775602.0,11883.0,0.0,12956605.0,85972968.0,10208.0,1218.0,1296.0,13.0,1000000,10208.0,775602.0,214190.0
Tamil Nadu,2020-12-14,798888.0,776878.0,11895.0,0.0,13020594.0,86771856.0,10115.0,1195.0,1276.0,12.0,1000000,10115.0,776878.0,213007.0
Tamil Nadu,2020-12-15,800029.0,778081.0,11909.0,0.0,13086807.0,87571885.0,10039.0,1141.0,1203.0,14.0,1000000,10039.0,778081.0,211880.0
Tamil Nadu,2020-12-16,801161.0,779291.0,11919.0,0.0,13159822.0,88373046.0,9951.0,1132.0,1210.0,10.0,1000000,9951.0,779291.0,210758.0
Tamil Nadu,2020-12-17,802342.0,780531.0,11931.0,0.0,13235354.0,89175388.0,9880.0,1181.0,1240.0,12.0,1000000,9880.0,780531.0,209589.0
Tamil Nadu,2020-12-18,803516.0,781745.0,11942.0,0.0,13310701.0,89978904.0,9829.0,1174.0,1214.0,11.0,1000000,9829.0,781745.0,208426.0
Tamil Nadu,2020-12-19,804650.0,782915.0,11954.0,0.0,13387049.0,90783554.0,9781.0,1134.0,1170.0,12.0,1000000,9781.0,782915.0,207304.0
Tamil Nadu,2020-12-20,805777.0,784117.0,11968.0,0.0,13460016.0,91589331.0,9692.0,1127.0,1202.0,14.0,1000000,9692.0,784117.0,206191.0
Tamil Nadu,2020-12-21,806891.0,785315.0,11983.0,0.0,13523032.0,92396222.0,9593.0,1114.0,1198.0,15.0,1000000,9593.0,785315.0,205092.0
Tamil Nadu,2020-12-22,807962.0,786472.0,11995.0,0.0,13588389.0,93204184.0,9495.0,1071.0,1157.0,12.0,1000000,9495.0,786472.0,204033.0
Tamil Nadu,2020-12-23,809014.0,787611.0,12012.0,0.0,13659300.0,94013198.0,9391.0,1052.0,1139.0,17.0,1000000,9391.0,787611.0,202998.0
Tamil Nadu,2020-12-24,810080.0,788742.0,12024.0,0.0,13730293.0,94823278.0,9314.0,1066.0,1131.0,12.0,1000000,9314.0,788742.0,201944.0
Tamil Nadu,2020-12-25,811115.0,789862.0,12036.0,0.0,13795803.0,95634393.0,9217.0,1035.0,1120.0,12.0,1000000,9217.0,789862.0,200921.0
Tamil Nadu,2020-12-26,812142.0,790965.0,12048.0,0.0,13860244.0,96446535.0,9129.0,1027.0,1103.0,12.0,1000000,9129.0,790965.0,199906.0
Tamil Nadu,2020-12-27,813161.0,792063.0,12059.0,0.0,13924527.0,97259696.0,9039.0,1019.0,1098.0,11.0,1000000,9039.0,792063.0,198898.0
Tamil Nadu,2020-12-28,814170.0,793154.0,12069.0,0.0,13987769.0,98073866.0,8947.0,1009.0,1091.0,10.0,1000000,8947.0,793154.0,197899.0
Tamil Nadu,2020-12-29,815175.0,794228.0,12080.0,0.0,14052537.0,98889041.0,8867.0,1005.0,1074.0,11.0,1000000,8867.0,794228.0,196905.0
Tamil Nadu,2020-12-30,816132.0,795293.0,12092.0,0.0,14122733.0,99705173.0,8747.0,957.0,1065.0,12.0,1000000,8747.0,795293.0,195960.0
Tamil Nadu,2020-12-31,817077.0,796353.0,12109.0,0.0,14191494.0,100522250.0,8615.0,945.0,1060.0,17.0,1000000,8615.0,796353.0,195032.0
Tamil Nadu,2021-01-01,818014.0,797391.0,12122.0,0.0,14258645.0,101340264.0,8501.0,937.0,1038.0,13.0,1000000,8501.0,797391.0,194108.0
Tamil Nadu,2021-01-02,818935.0,798420.0,12135.0,0.0,14321046.0,102159199.0,8380.0,921.0,1029.0,13.0,1000000,8380.0,798420.0,193200.0
Tamil Nadu,2021-01-03,819845.0,799427.0,12146.0,0.0,14382123.0,102979044.0,8272.0,910.0,1007.0,11.0,1000000,8272.0,799427.0,192301.0
Tamil Nadu,2021-01-04,820712.0,800429.0,12156.0,0.0,14442625.0,103799756.0,8127.0,867.0,1002.0,10.0,1000000,8127.0,800429.0,191444.0
Tamil Nadu,2021-01-05,821550.0,801414.0,12166.0,0.0,14502929.0,104621306.0,7970.0,838.0,985.0,10.0,1000000,7970.0,801414.0,190616.0
Tamil Nadu,2021-01-06,822370.0,802385.0,12177.0,0.0,14566511.0,105443676.0,7808.0,820.0,971.0,11.0,1000000,7808.0,802385.0,189807.0
Tamil Nadu,2021-01-07,823181.0,803328.0,12188.0,0.0,14630875.0,106266857.0,7665.0,811.0,943.0,11.0,1000000,7665.0,803328.0,189007.0
Tamil Nadu,2021-01-08,823986.0,804239.0,12200.0,0.0,14695106.0,107090843.0,7547.0,805.0,911.0,12.0,1000000,7547.0,804239.0,188214.0
Tamil Nadu,2021-01-09,824776.0,805136.0,12208.0,0.0,14760619.0,107915619.0,7432.0,790.0,897.0,8.0,1000000,7432.0,805136.0,187432.0
Tamil Nadu,2021-01-10,825537.0,806018.0,12215.0,0.0,14824699.0,108741156.0,7304.0,761.0,882.0,7.0,1000000,7304.0,806018.0,186678.0
Tamil Nadu,2021-01-11,826261.0,806875.0,12222.0,0.0,14885013.0,109567417.0,7164.0,724.0,857.0,7.0,1000000,7164.0,806875.0,185961.0
Tamil Nadu,2021-01-12,826943.0,807744.0,12228.0,0.0,14945576.0,110394360.0,6971.0,682.0,869.0,6.0,1000000,6971.0,807744.0,185285.0
Tamil Nadu,2021-01-13,827614.0,808571.0,12236.0,0.0,15008259.0,111221974.0,6807.0,671.0,827.0,8.0,1000000,6807.0,808571.0,184622.0
Tamil Nadu,2021-01-14,828287.0,809392.0,12242.0,0.0,15068940.0,112050261.0,6653.0,673.0,821.0,6.0,1000000,6653.0,809392.0,183955.0
Tamil Nadu,2021-01-15,828952.0,810218.0,12246.0,0.0,15124787.0,112879213.0,6488.0,665.0,826.0,4.0,1000000,6488.0,810218.0,183294.0
Tamil Nadu,2021-01-16,829573.0,811023.0,12251.0,1167.0,15177094.0,113708786.0,6299.0,621.0,805.0,5.0,1000000,6299.0,811023.0,182678.0
Tamil Nadu,2021-01-17,830183.0,811798.0,12257.0,1745.0,15229307.0,114538969.0,6128.0,610.0,775.0,6.0,1000000,6128.0,811798.0,182074.0
Tamil Nadu,2021-01-18,830772.0,812568.0,12264.0,2861.0,15279808.0,115369741.0,5940.0,589.0,770.0,7.0,1000000,5940.0,812568.0,181492.0
Tamil Nadu,2021-01-19,831323.0,813326.0,12272.0,6154.0,15331269.0,116201064.0,5725.0,551.0,758.0,8.0,1000000,5725.0,813326.0,180949.0
Tamil Nadu,2021-01-20,831866.0,814098.0,12281.0,9060.0,15391518.0,117032930.0,5487.0,543.0,772.0,9.0,1000000,5487.0,814098.0,180415.0
Tamil Nadu,2021-01-21,832415.0,814811.0,12290.0,15654.0,15452541.0,117865345.0,5314.0,549.0,713.0,9.0,1000000,5314.0,814811.0,179875.0
Tamil Nadu,2021-01-22,833011.0,815516.0,12299.0,23659.0,15514693.0,118698356.0,5196.0,596.0,705.0,9.0,1000000,5196.0,815516.0,179288.0
Tamil Nadu,2021-01-23,833585.0,816205.0,12307.0,31127.0,15577766.0,119531941.0,5073.0,574.0,689.0,8.0,1000000,5073.0,816205.0,178722.0
Tamil Nadu,2021-01-24,834171.0,816878.0,12309.0,35144.0,15640385.0,120366112.0,4984.0,586.0,673.0,2.0,1000000,4984.0,816878.0,178138.0
Tamil Nadu,2021-01-25,834740.0,817520.0,12316.0,41396.0,15696304.0,121200852.0,4904.0,569.0,642.0,7.0,1000000,4904.0,817520.0,177576.0
Tamil Nadu,2021-01-26,835280.0,818147.0,12320.0,46310.0,15752119.0,122036132.0,4813.0,540.0,627.0,4.0,1000000,4813.0,818147.0,177040.0
Tamil Nadu,2021-01-27,835803.0,818742.0,12325.0,54195.0,15808217.0,122871935.0,4736.0,523.0,595.0,5.0,1000000,4736.0,818742.0,176522.0
Tamil Nadu,2021-01-28,836315.0,819306.0,12333.0,61290.0,15860674.0,123708250.0,4676.0,512.0,564.0,8.0,1000000,4676.0,819306.0,176018.0
Tamil Nadu,2021-01-29,836818.0,819850.0,12339.0,66918.0,15913194.0,124545068.0,4629.0,503.0,544.0,6.0,1000000,4629.0,819850.0,175521.0
Tamil Nadu,2021-01-30,837327.0,820381.0,12345.0,76934.0,15965919.0,125382395.0,4601.0,509.0,531.0,6.0,1000000,4601.0,820381.0,175018.0
Tamil Nadu,2021-01-31,837832.0,820907.0,12350.0,77809.0,16019962.0,126220227.0,4575.0,505.0,526.0,5.0,1000000,4575.0,820907.0,174518.0
Tamil Nadu,2021-02-01,838340.0,821430.0,12356.0,85002.0,16071626.0,127058567.0,4554.0,508.0,523.0,6.0,1000000,4554.0,821430.0,174016.0
Tamil Nadu,2021-02-02,838842.0,821947.0,12363.0,91094.0,16123270.0,127897409.0,4532.0,502.0,517.0,7.0,1000000,4532.0,821947.0,173521.0
Tamil Nadu,2021-02-03,839352.0,822468.0,12367.0,98750.0,16176919.0,128736761.0,4517.0,510.0,521.0,4.0,1000000,4517.0,822468.0,173015.0
Tamil Nadu,2021-02-04,839866.0,823001.0,12371.0,107904.0,16228801.0,129576627.0,4494.0,514.0,533.0,4.0,1000000,4494.0,823001.0,172505.0
Tamil Nadu,2021-02-05,840360.0,823518.0,12375.0,116857.0,16281457.0,130416987.0,4467.0,494.0,517.0,4.0,1000000,4467.0,823518.0,172015.0
Tamil Nadu,2021-02-06,840849.0,824024.0,12379.0,126381.0,16334713.0,131257836.0,4446.0,489.0,506.0,4.0,1000000,4446.0,824024.0,171530.0
Tamil Nadu,2021-02-07,841326.0,824527.0,12382.0,127289.0,16388243.0,132099162.0,4417.0,477.0,503.0,3.0,1000000,4417.0,824527.0,171056.0
Tamil Nadu,2021-02-08,841797.0,825025.0,12383.0,139024.0,16439856.0,132940959.0,4389.0,471.0,498.0,1.0,1000000,4389.0,825025.0,170586.0
Tamil Nadu,2021-02-09,842261.0,825520.0,12387.0,150915.0,16491030.0,133783220.0,4354.0,464.0,495.0,4.0,1000000,4354.0,825520.0,170126.0
Tamil Nadu,2021-02-10,842730.0,826011.0,12391.0,162412.0,16544106.0,134625950.0,4328.0,469.0,491.0,4.0,1000000,4328.0,826011.0,169661.0
Tamil Nadu,2021-02-11,843209.0,826504.0,12396.0,173368.0,16599861.0,135469159.0,4309.0,479.0,493.0,5.0,1000000,4309.0,826504.0,169187.0
Tamil Nadu,2021-02-12,843690.0,826994.0,12402.0,184565.0,16655151.0,136312849.0,4294.0,481.0,490.0,6.0,1000000,4294.0,826994.0,168712.0
Tamil Nadu,2021-02-13,844173.0,827480.0,12408.0,195870.0,16709185.0,137157022.0,4285.0,483.0,486.0,6.0,1000000,4285.0,827480.0,168235.0
Tamil Nadu,2021-02-14,844650.0,827962.0,12413.0,196467.0,16762668.0,138001672.0,4275.0,477.0,482.0,5.0,1000000,4275.0,827962.0,167763.0
Tamil Nadu,2021-02-15,845120.0,828441.0,12419.0,205097.0,16813020.0,138846792.0,4260.0,470.0,479.0,6.0,1000000,4260.0,828441.0,167299.0
Tamil Nadu,2021-02-16,845575.0,828918.0,12425.0,215964.0,16863820.0,139692367.0,4232.0,455.0,477.0,6.0,1000000,4232.0,828918.0,166850.0
Tamil Nadu,2021-02-17,846026.0,829388.0,12432.0,227737.0,16916170.0,140538393.0,4206.0,451.0,470.0,7.0,1000000,4206.0,829388.0,166406.0
Tamil Nadu,2021-02-18,846480.0,829850.0,12438.0,234412.0,16967271.0,141384873.0,4192.0,454.0,462.0,6.0,1000000,4192.0,829850.0,165958.0
Tamil Nadu,2021-02-19,846937.0,830320.0,12444.0,256388.0,17019551.0,142231810.0,4173.0,457.0,470.0,6.0,1000000,4173.0,830320.0,165507.0
Tamil Nadu,2021-02-20,847385.0,830787.0,12451.0,269873.0,17070597.0,143079195.0,4147.0,448.0,467.0,7.0,1000000,4147.0,830787.0,165066.0
Tamil Nadu,2021-02-21,847823.0,831246.0,12457.0,270487.0,17120745.0,143927018.0,4120.0,438.0,459.0,6.0,1000000,4120.0,831246.0,164634.0
Tamil Nadu,2021-02-22,848275.0,831706.0,12460.0,280847.0,17170947.0,144775293.0,4109.0,452.0,460.0,3.0,1000000,4109.0,831706.0,164185.0
Tamil Nadu,2021-02-23,848724.0,832167.0,12466.0,291582.0,17222248.0,145624017.0,4091.0,449.0,461.0,6.0,1000000,4091.0,832167.0,163742.0
Tamil Nadu,2021-02-24,849166.0,832620.0,12472.0,300604.0,17272643.0,146473183.0,4074.0,442.0,453.0,6.0,1000000,4074.0,832620.0,163306.0
Tamil Nadu,2021-02-25,849629.0,833089.0,12478.0,308895.0,17323383.0,147322812.0,4062.0,463.0,469.0,6.0,1000000,4062.0,833089.0,162849.0
Tamil Nadu,2021-02-26,850096.0,833560.0,12483.0,319966.0,17376129.0,148172908.0,4053.0,467.0,471.0,5.0,1000000,4053.0,833560.0,162387.0
Tamil Nadu,2021-02-27,850577.0,834043.0,12488.0,319966.0,17428757.0,149023485.0,4046.0,481.0,483.0,5.0,1000000,4046.0,834043.0,161911.0
Tamil Nadu,2021-02-28,851063.0,834534.0,12493.0,319966.0,17479572.0,149874548.0,4036.0,486.0,491.0,5.0,1000000,4036.0,834534.0,161430.0
Tamil Nadu,2021-03-01,851542.0,835024.0,12496.0,319966.0,17529663.0,150726090.0,4022.0,479.0,490.0,3.0,1000000,4022.0,835024.0,160954.0
Tamil Nadu,2021-03-02,852016.0,835506.0,12501.0,357600.0,17579872.0,151578106.0,4009.0,474.0,482.0,5.0,1000000,4009.0,835506.0,160485.0
Tamil Nadu,2021-03-03,852478.0,835979.0,12502.0,400506.0,17630655.0,152430584.0,3997.0,462.0,473.0,1.0,1000000,3997.0,835979.0,160024.0
Tamil Nadu,2021-03-04,852967.0,836473.0,12504.0,455609.0,17681361.0,153283551.0,3990.0,489.0,494.0,2.0,1000000,3990.0,836473.0,159537.0
Tamil Nadu,2021-03-05,853449.0,836963.0,12508.0,532154.0,17736224.0,154137000.0,3978.0,482.0,490.0,4.0,1000000,3978.0,836963.0,159059.0
Tamil Nadu,2021-03-06,853992.0,837525.0,12513.0,619615.0,17791275.0,154990992.0,3954.0,543.0,562.0,5.0,1000000,3954.0,837525.0,158521.0
Tamil Nadu,2021-03-07,854554.0,838085.0,12517.0,646341.0,17846391.0,155845546.0,3952.0,562.0,560.0,4.0,1000000,3952.0,838085.0,157963.0
Tamil Nadu,2021-03-08,855121.0,838606.0,12518.0,732192.0,17900716.0,156700667.0,3997.0,567.0,521.0,1.0,1000000,3997.0,838606.0,157397.0
Tamil Nadu,2021-03-09,855677.0,839138.0,12521.0,733464.0,17955850.0,157556344.0,4018.0,556.0,532.0,3.0,1000000,4018.0,839138.0,156844.0
Tamil Nadu,2021-03-10,856246.0,839648.0,12525.0,820208.0,18020932.0,158412590.0,4073.0,569.0,510.0,4.0,1000000,4073.0,839648.0,156279.0
Tamil Nadu,2021-03-11,856246.0,839648.0,12525.0,905294.0,18086877.0,159268836.0,4073.0,0.0,0.0,0.0,1000000,4073.0,839648.0,156279.0
Tamil Nadu,2021-03-12,856917.0,840180.0,12530.0,996547.0,18151986.0,160125753.0,4207.0,671.0,532.0,5.0,1000000,4207.0,840180.0,155613.0
Tamil Nadu,2021-03-13,858272.0,841250.0,12539.0,1086617.0,18217281.0,160984025.0,4483.0,1355.0,1070.0,9.0,1000000,4483.0,841250.0,154267.0
Tamil Nadu,2021-03-14,858967.0,841762.0,12543.0,1108284.0,18284550.0,161842992.0,4662.0,695.0,512.0,4.0,1000000,4662.0,841762.0,153576.0
Tamil Nadu,2021-03-15,859726.0,842309.0,12547.0,1205503.0,18349379.0,162702718.0,4870.0,759.0,547.0,4.0,1000000,4870.0,842309.0,152821.0
Tamil Nadu,2021-03-16,860562.0,842862.0,12551.0,1423843.0,18413572.0,163563280.0,5149.0,836.0,553.0,4.0,1000000,5149.0,842862.0,151989.0
Tamil Nadu,2021-03-17,861429.0,843423.0,12556.0,1581558.0,18485460.0,164424709.0,5450.0,867.0,561.0,5.0,1000000,5450.0,843423.0,151127.0
Tamil Nadu,2021-03-18,862374.0,843999.0,12564.0,1695339.0,18557485.0,165287083.0,5811.0,945.0,576.0,8.0,1000000,5811.0,843999.0,150190.0
Tamil Nadu,2021-03-19,863363.0,844568.0,12573.0,1814949.0,18630686.0,166150446.0,6222.0,989.0,569.0,9.0,1000000,6222.0,844568.0,149210.0
Tamil Nadu,2021-03-20,864450.0,845178.0,12582.0,1941168.0,18705851.0,167014896.0,6690.0,1087.0,610.0,9.0,1000000,6690.0,845178.0,148132.0
